ResponseTime;RunID;Epoch;TransactionName
4,310;RID-2;1250573;TR_01
4,116;RID-2;1250052;TR_01
4,860;RID-2;1249294;TR_01
4,058;RID-2;1248975;TR_01
4,064;RID-2;1248374;TR_01
4,563;RID-2;1247306;TR_01
4,029;RID-2;1247223;TR_01
4,380;RID-2;1246612;TR_01
4,252;RID-2;1246612;TR_01
3,933;RID-2;1245772;TR_01
4,003;RID-2;1245510;TR_01
4,187;RID-2;1245470;TR_01
3,992;RID-2;1245332;TR_01
3,995;RID-2;1243930;TR_01
4,225;RID-2;1243007;TR_01
4,518;RID-2;1243004;TR_01
4,173;RID-2;1242807;TR_01
4,062;RID-2;1242769;TR_01
4,001;RID-2;1242503;TR_01
4,001;RID-2;1242292;TR_01
4,080;RID-2;1242085;TR_01
4,081;RID-2;1241535;TR_01
4,291;RID-2;1241219;TR_01
4,146;RID-2;1241055;TR_01
3,949;RID-2;1241003;TR_01
3,948;RID-2;1240718;TR_01
4,051;RID-2;1240717;TR_01
4,400;RID-2;1240647;TR_01
4,852;RID-2;1240584;TR_01
3,940;RID-2;1240069;TR_01
4,099;RID-2;1239962;TR_01
5,393;RID-2;1239743;TR_01
4,167;RID-2;1239661;TR_01
4,066;RID-2;1238255;TR_01
4,036;RID-2;1237996;TR_01
3,994;RID-2;1237787;TR_01
4,217;RID-2;1237311;TR_01
4,190;RID-2;1236948;TR_01
4,406;RID-2;1236893;TR_01
4,256;RID-2;1236893;TR_01
4,219;RID-2;1235805;TR_01
4,420;RID-2;1235740;TR_01
4,232;RID-2;1235196;TR_01
4,042;RID-2;1235064;TR_01
4,174;RID-2;1234973;TR_01
4,127;RID-2;1234208;TR_01
4,476;RID-2;1234041;TR_01
4,091;RID-2;1233653;TR_01
4,053;RID-2;1233559;TR_01
4,182;RID-2;1233373;TR_01
4,053;RID-2;1232739;TR_01
4,679;RID-2;1232403;TR_01
4,054;RID-2;1232403;TR_01
4,239;RID-2;1232116;TR_01
4,090;RID-2;1231674;TR_01
3,868;RID-2;1230712;TR_01
4,172;RID-2;1229835;TR_01
4,256;RID-2;1229302;TR_01
4,743;RID-2;1229117;TR_01
4,225;RID-2;1229116;TR_01
4,582;RID-2;1228834;TR_01
4,173;RID-2;1228602;TR_01
4,147;RID-2;1228467;TR_01
4,169;RID-2;1228278;TR_01
4,046;RID-2;1227492;TR_01
4,233;RID-2;1227419;TR_01
4,097;RID-2;1227245;TR_01
4,165;RID-2;1226700;TR_01
3,920;RID-2;1226567;TR_01
4,316;RID-2;1226139;TR_01
3,925;RID-2;1225305;TR_01
4,247;RID-2;1225100;TR_01
3,969;RID-2;1224756;TR_01
4,209;RID-2;1224699;TR_01
4,134;RID-2;1224699;TR_01
4,507;RID-2;1224367;TR_01
4,244;RID-2;1224213;TR_01
4,192;RID-2;1223999;TR_01
4,155;RID-2;1221464;TR_01
4,061;RID-2;1218754;TR_01
4,062;RID-2;1218451;TR_01
3,989;RID-2;1218390;TR_01
3,916;RID-2;1217962;TR_01
4,095;RID-2;1217831;TR_01
4,398;RID-2;1217392;TR_01
4,176;RID-2;1217391;TR_01
4,111;RID-2;1217366;TR_01
4,194;RID-2;1217205;TR_01
4,047;RID-2;1217050;TR_01
4,032;RID-2;1216104;TR_01
4,166;RID-2;1215590;TR_01
4,176;RID-2;1215392;TR_01
4,101;RID-2;1215380;TR_01
3,977;RID-2;1214513;TR_01
4,236;RID-2;1214458;TR_01
4,152;RID-2;1214201;TR_01
4,339;RID-2;1213524;TR_01
4,528;RID-2;1213522;TR_01
4,348;RID-2;1213263;TR_01
4,404;RID-2;1213207;TR_01
3,947;RID-2;1212831;TR_01
4,010;RID-2;1212426;TR_01
4,069;RID-2;1212122;TR_01
4,170;RID-2;1211886;TR_01
4,041;RID-2;1209957;TR_01
4,521;RID-2;1209267;TR_01
4,195;RID-2;1208959;TR_01
4,205;RID-2;1208852;TR_01
3,912;RID-2;1208792;TR_01
4,138;RID-2;1208739;TR_01
4,145;RID-2;1208534;TR_01
4,209;RID-2;1208460;TR_01
4,205;RID-2;1208253;TR_01
4,148;RID-2;1207744;TR_01
4,349;RID-2;1207537;TR_01
4,207;RID-2;1206687;TR_01
4,352;RID-2;1206417;TR_01
4,286;RID-2;1205839;TR_01
4,175;RID-2;1205748;TR_01
4,196;RID-2;1205469;TR_01
3,997;RID-2;1205084;TR_01
4,169;RID-2;1204344;TR_01
3,935;RID-2;1204209;TR_01
4,141;RID-2;1204024;TR_01
4,146;RID-2;1203865;TR_01
3,968;RID-2;1203733;TR_01
3,950;RID-2;1203705;TR_01
4,125;RID-2;1203646;TR_01
3,994;RID-2;1203372;TR_01
4,433;RID-2;1203368;TR_01
3,953;RID-2;1202486;TR_01
4,072;RID-2;1202154;TR_01
4,184;RID-2;1202099;TR_01
7,032;RID-2;1201384;TR_01
4,127;RID-2;1201290;TR_01
4,034;RID-2;1201189;TR_01
4,006;RID-2;1200638;TR_01
4,121;RID-2;1200571;TR_01
4,384;RID-2;1200181;TR_01
4,533;RID-2;1199967;TR_01
4,191;RID-2;1199067;TR_01
4,445;RID-2;1198843;TR_01
4,000;RID-2;1198290;TR_01
4,233;RID-2;1198065;TR_01
3,961;RID-2;1197336;TR_01
4,581;RID-2;1196653;TR_01
4,787;RID-2;1195980;TR_01
4,364;RID-2;1194488;TR_01
4,106;RID-2;1193794;TR_01
4,443;RID-2;1193481;TR_01
4,172;RID-2;1192492;TR_01
4,404;RID-2;1192221;TR_01
4,373;RID-2;1191988;TR_01
4,272;RID-2;1191785;TR_01
3,943;RID-2;1191424;TR_01
4,142;RID-2;1190604;TR_01
4,218;RID-2;1190495;TR_01
4,059;RID-2;1190148;TR_01
4,090;RID-2;1189883;TR_01
4,035;RID-2;1189879;TR_01
4,157;RID-2;1189619;TR_01
4,107;RID-2;1189566;TR_01
4,310;RID-2;1189388;TR_01
4,099;RID-2;1189133;TR_01
7,092;RID-2;1188889;TR_01
4,580;RID-2;1188738;TR_01
3,948;RID-2;1188121;TR_01
4,473;RID-2;1187962;TR_01
4,021;RID-2;1187793;TR_01
3,937;RID-2;1187126;TR_01
3,924;RID-2;1186667;TR_01
4,233;RID-2;1186481;TR_01
4,191;RID-2;1186459;TR_01
4,057;RID-2;1186381;TR_01
3,996;RID-2;1185593;TR_01
4,508;RID-2;1185455;TR_01
4,075;RID-2;1185303;TR_01
4,066;RID-2;1184654;TR_01
3,929;RID-2;1184638;TR_01
4,191;RID-2;1184459;TR_01
3,979;RID-2;1182644;TR_01
4,055;RID-2;1182491;TR_01
4,931;RID-2;1182320;TR_01
3,982;RID-2;1182308;TR_01
4,064;RID-2;1181643;TR_01
3,999;RID-2;1181306;TR_01
4,662;RID-2;1180445;TR_01
4,146;RID-2;1180045;TR_01
4,288;RID-2;1178780;TR_01
4,800;RID-2;1178469;TR_01
4,270;RID-2;1178334;TR_01
4,171;RID-2;1177881;TR_01
4,261;RID-2;1177064;TR_01
4,266;RID-2;1176914;TR_01
4,250;RID-2;1174679;TR_01
4,501;RID-2;1174102;TR_01
4,660;RID-2;1174000;TR_01
4,208;RID-2;1173772;TR_01
4,162;RID-2;1173662;TR_01
4,240;RID-2;1173292;TR_01
3,968;RID-2;1173177;TR_01
4,228;RID-2;1173168;TR_01
3,909;RID-2;1172913;TR_01
4,176;RID-2;1172770;TR_01
4,168;RID-2;1172404;TR_01
4,064;RID-2;1171774;TR_01
4,626;RID-2;1171087;TR_01
4,138;RID-2;1170813;TR_01
3,934;RID-2;1170627;TR_01
4,283;RID-2;1170580;TR_01
4,138;RID-2;1170111;TR_01
3,962;RID-2;1169870;TR_01
4,238;RID-2;1169761;TR_01
4,201;RID-2;1169522;TR_01
4,234;RID-2;1168439;TR_01
4,385;RID-2;1168277;TR_01
4,264;RID-2;1167804;TR_01
4,075;RID-2;1167591;TR_01
4,480;RID-2;1167571;TR_01
4,536;RID-2;1167479;TR_01
3,910;RID-2;1167227;TR_01
4,507;RID-2;1166716;TR_01
4,631;RID-2;1165837;TR_01
4,658;RID-2;1165778;TR_01
4,617;RID-2;1165670;TR_01
4,926;RID-2;1165510;TR_01
4,571;RID-2;1165509;TR_01
4,518;RID-2;1164737;TR_01
4,440;RID-2;1163895;TR_01
4,289;RID-2;1163428;TR_01
4,110;RID-2;1163363;TR_01
4,097;RID-2;1163212;TR_01
3,997;RID-2;1162960;TR_01
4,594;RID-2;1162762;TR_01
4,140;RID-2;1162649;TR_01
3,970;RID-2;1162575;TR_01
4,293;RID-2;1162520;TR_01
4,173;RID-2;1162013;TR_01
3,979;RID-2;1161814;TR_01
4,007;RID-2;1161617;TR_01
4,156;RID-2;1161565;TR_01
4,233;RID-2;1160771;TR_01
4,147;RID-2;1160329;TR_01
4,191;RID-2;1160160;TR_01
4,052;RID-2;1159731;TR_01
4,090;RID-2;1158090;TR_01
4,036;RID-2;1157859;TR_01
4,010;RID-2;1157766;TR_01
4,101;RID-2;1156395;TR_01
4,387;RID-2;1155999;TR_01
4,271;RID-2;1155608;TR_01
4,267;RID-2;1155608;TR_01
4,089;RID-2;1155225;TR_01
4,108;RID-2;1155185;TR_01
4,341;RID-2;1153526;TR_01
4,285;RID-2;1153526;TR_01
4,015;RID-2;1153297;TR_01
4,129;RID-2;1153054;TR_01
4,153;RID-2;1153000;TR_01
4,055;RID-2;1152945;TR_01
4,269;RID-2;1151712;TR_01
4,153;RID-2;1151628;TR_01
4,316;RID-2;1151310;TR_01
4,218;RID-2;1149833;TR_01
4,122;RID-2;1149810;TR_01
3,907;RID-2;1149484;TR_01
4,176;RID-2;1149466;TR_01
4,122;RID-2;1149237;TR_01
4,026;RID-2;1149175;TR_01
3,973;RID-2;1149107;TR_01
4,030;RID-2;1149091;TR_01
4,457;RID-2;1148537;TR_01
4,083;RID-2;1147683;TR_01
4,096;RID-2;1147113;TR_01
4,054;RID-2;1146965;TR_01
4,176;RID-2;1146944;TR_01
4,305;RID-2;1146841;TR_01
4,045;RID-2;1146796;TR_01
3,964;RID-2;1146671;TR_01
4,038;RID-2;1146461;TR_01
4,224;RID-2;1146364;TR_01
4,370;RID-2;1145711;TR_01
4,116;RID-2;1145603;TR_01
4,123;RID-2;1145563;TR_01
4,104;RID-2;1145476;TR_01
4,060;RID-2;1144964;TR_01
4,801;RID-2;1144693;TR_01
4,086;RID-2;1144299;TR_01
4,180;RID-2;1142977;TR_01
4,081;RID-2;1141505;TR_01
4,277;RID-2;1140433;TR_01
4,288;RID-2;1140228;TR_01
4,094;RID-2;1140228;TR_01
4,095;RID-2;1139869;TR_01
3,925;RID-2;1139621;TR_01
4,176;RID-2;1139292;TR_01
4,864;RID-2;1139258;TR_01
4,480;RID-2;1138963;TR_01
4,313;RID-2;1138801;TR_01
4,490;RID-2;1138383;TR_01
4,303;RID-2;1137922;TR_01
4,016;RID-2;1137868;TR_01
4,446;RID-2;1137696;TR_01
4,197;RID-2;1137575;TR_01
4,073;RID-2;1137575;TR_01
4,074;RID-2;1137196;TR_01
4,120;RID-2;1136607;TR_01
4,313;RID-2;1136565;TR_01
4,116;RID-2;1135240;TR_01
3,868;RID-2;1135054;TR_01
3,977;RID-2;1134782;TR_01
4,558;RID-2;1134019;TR_01
4,135;RID-2;1133859;TR_01
4,086;RID-2;1133552;TR_01
4,353;RID-2;1133305;TR_01
4,028;RID-2;1132968;TR_01
4,267;RID-2;1132604;TR_01
7,147;RID-2;1132146;TR_01
4,203;RID-2;1132146;TR_01
4,143;RID-2;1130801;TR_01
4,057;RID-2;1130567;TR_01
4,441;RID-2;1130480;TR_01
4,115;RID-2;1129734;TR_01
4,179;RID-2;1129534;TR_01
4,263;RID-2;1129357;TR_01
4,368;RID-2;1129253;TR_01
4,293;RID-2;1127475;TR_01
4,139;RID-2;1127205;TR_01
4,109;RID-2;1127084;TR_01
4,201;RID-2;1126200;TR_01
4,573;RID-2;1126182;TR_01
4,078;RID-2;1126180;TR_01
4,249;RID-2;1126152;TR_01
4,266;RID-2;1125908;TR_01
4,189;RID-2;1125782;TR_01
4,095;RID-2;1125471;TR_01
4,404;RID-2;1125185;TR_01
4,802;RID-2;1125061;TR_01
4,316;RID-2;1125061;TR_01
4,243;RID-2;1124729;TR_01
4,011;RID-2;1124034;TR_01
4,067;RID-2;1123688;TR_01
4,170;RID-2;1123445;TR_01
4,007;RID-2;1122186;TR_01
4,013;RID-2;1121994;TR_01
4,193;RID-2;1121467;TR_01
4,247;RID-2;1120582;TR_01
4,169;RID-2;1119736;TR_01
4,237;RID-2;1118682;TR_01
4,236;RID-2;1117796;TR_01
4,201;RID-2;1117411;TR_01
4,245;RID-2;1117232;TR_01
4,709;RID-2;1117179;TR_01
5,143;RID-2;1116982;TR_01
3,990;RID-2;1116915;TR_01
4,369;RID-2;1116547;TR_01
4,116;RID-2;1116443;TR_01
4,223;RID-2;1116193;TR_01
4,126;RID-2;1115845;TR_01
4,250;RID-2;1115792;TR_01
4,429;RID-2;1115313;TR_01
4,306;RID-2;1114727;TR_01
4,314;RID-2;1114486;TR_01
4,081;RID-2;1114224;TR_01
4,338;RID-2;1113273;TR_01
4,453;RID-2;1112542;TR_01
3,963;RID-2;1111614;TR_01
4,167;RID-2;1111074;TR_01
4,084;RID-2;1111019;TR_01
4,214;RID-2;1110793;TR_01
3,906;RID-2;1110399;TR_01
4,089;RID-2;1109831;TR_01
4,335;RID-2;1109522;TR_01
4,373;RID-2;1108825;TR_01
4,076;RID-2;1108772;TR_01
4,522;RID-2;1108322;TR_01
4,230;RID-2;1107857;TR_01
4,011;RID-2;1107156;TR_01
4,651;RID-2;1107121;TR_01
4,386;RID-2;1106745;TR_01
4,818;RID-2;1105667;TR_01
4,290;RID-2;1105473;TR_01
4,295;RID-2;1105227;TR_01
4,481;RID-2;1105089;TR_01
4,250;RID-2;1104631;TR_01
4,190;RID-2;1104390;TR_01
4,050;RID-2;1104104;TR_01
4,262;RID-2;1104038;TR_01
4,225;RID-2;1103663;TR_01
4,432;RID-2;1103556;TR_01
4,234;RID-2;1101925;TR_01
4,135;RID-2;1101909;TR_01
4,132;RID-2;1101758;TR_01
4,253;RID-2;1101522;TR_01
4,132;RID-2;1100366;TR_01
4,077;RID-2;1100257;TR_01
4,078;RID-2;1099246;TR_01
4,039;RID-2;1098885;TR_01
4,295;RID-2;1098508;TR_01
4,111;RID-2;1098397;TR_01
4,172;RID-2;1098253;TR_01
4,480;RID-2;1098022;TR_01
4,268;RID-2;1097633;TR_01
4,018;RID-2;1096735;TR_01
4,050;RID-2;1096585;TR_01
4,133;RID-2;1096471;TR_01
5,170;RID-2;1096409;TR_01
4,221;RID-2;1095684;TR_01
4,379;RID-2;1095356;TR_01
4,329;RID-2;1095155;TR_01
7,447;RID-2;1094703;TR_01
4,360;RID-2;1094639;TR_01
4,213;RID-2;1094530;TR_01
3,978;RID-2;1094150;TR_01
4,606;RID-2;1093920;TR_01
4,035;RID-2;1093394;TR_01
4,080;RID-2;1092991;TR_01
4,160;RID-2;1092885;TR_01
4,117;RID-2;1092541;TR_01
4,209;RID-2;1091747;TR_01
4,167;RID-2;1091575;TR_01
4,281;RID-2;1091477;TR_01
4,580;RID-2;1091402;TR_01
4,197;RID-2;1091119;TR_01
4,086;RID-2;1091099;TR_01
4,285;RID-2;1090600;TR_01
4,181;RID-2;1090145;TR_01
4,135;RID-2;1088637;TR_01
4,148;RID-2;1087839;TR_01
4,225;RID-2;1087838;TR_01
4,524;RID-2;1087714;TR_01
3,973;RID-2;1087216;TR_01
4,271;RID-2;1086764;TR_01
3,986;RID-2;1086764;TR_01
4,294;RID-2;1086568;TR_01
4,002;RID-2;1086324;TR_01
4,055;RID-2;1085952;TR_01
4,513;RID-2;1085910;TR_01
4,117;RID-2;1085816;TR_01
4,265;RID-2;1085722;TR_01
4,053;RID-2;1084958;TR_01
4,161;RID-2;1084299;TR_01
4,268;RID-2;1084237;TR_01
4,080;RID-2;1084040;TR_01
4,000;RID-2;1084024;TR_01
4,484;RID-2;1082730;TR_01
4,432;RID-2;1082488;TR_01
4,208;RID-2;1081559;TR_01
4,294;RID-2;1080931;TR_01
4,104;RID-2;1080931;TR_01
4,520;RID-2;1080876;TR_01
3,874;RID-2;1080675;TR_01
4,121;RID-2;1080206;TR_01
4,281;RID-2;1079613;TR_01
4,211;RID-2;1079498;TR_01
3,951;RID-2;1077511;TR_01
4,140;RID-2;1077507;TR_01
4,229;RID-2;1077506;TR_01
4,154;RID-2;1076933;TR_01
4,018;RID-2;1076922;TR_01
4,401;RID-2;1076483;TR_01
4,583;RID-2;1076339;TR_01
4,458;RID-2;1076211;TR_01
4,006;RID-2;1076179;TR_01
4,190;RID-2;1074723;TR_01
4,243;RID-2;1074339;TR_01
4,384;RID-2;1073809;TR_01
3,846;RID-2;1073702;TR_01
3,920;RID-2;1073683;TR_01
4,409;RID-2;1073616;TR_01
4,190;RID-2;1073195;TR_01
3,936;RID-2;1072717;TR_01
4,436;RID-2;1072270;TR_01
4,033;RID-2;1072270;TR_01
3,979;RID-2;1071881;TR_01
4,334;RID-2;1071707;TR_01
4,367;RID-2;1071133;TR_01
4,606;RID-2;1070859;TR_01
3,922;RID-2;1070391;TR_01
4,019;RID-2;1070236;TR_01
4,442;RID-2;1069712;TR_01
4,288;RID-2;1069417;TR_01
4,026;RID-2;1069189;TR_01
4,035;RID-2;1068743;TR_01
4,134;RID-2;1068324;TR_01
4,361;RID-2;1067763;TR_01
4,214;RID-2;1067333;TR_01
4,118;RID-2;1067279;TR_01
4,405;RID-2;1066724;TR_01
4,415;RID-2;1065123;TR_01
4,233;RID-2;1064657;TR_01
4,705;RID-2;1064336;TR_01
4,024;RID-2;1064282;TR_01
4,533;RID-2;1064001;TR_01
4,229;RID-2;1063824;TR_01
4,129;RID-2;1063824;TR_01
4,228;RID-2;1063766;TR_01
4,194;RID-2;1063620;TR_01
4,234;RID-2;1063564;TR_01
4,483;RID-2;1063450;TR_01
4,288;RID-2;1063100;TR_01
4,120;RID-2;1062403;TR_01
3,939;RID-2;1062278;TR_01
4,009;RID-2;1062193;TR_01
7,191;RID-2;1061735;TR_01
4,025;RID-2;1061461;TR_01
3,956;RID-2;1061130;TR_01
4,122;RID-2;1060719;TR_01
4,061;RID-2;1060302;TR_01
4,305;RID-2;1059669;TR_01
4,176;RID-2;1059455;TR_01
4,649;RID-2;1059402;TR_01
4,158;RID-2;1059280;TR_01
4,135;RID-2;1059265;TR_01
4,023;RID-2;1058771;TR_01
4,292;RID-2;1058609;TR_01
4,056;RID-2;1057423;TR_01
4,463;RID-2;1057037;TR_01
3,904;RID-2;1054954;TR_01
4,203;RID-2;1054881;TR_01
4,249;RID-2;1054876;TR_01
4,459;RID-2;1053961;TR_01
4,008;RID-2;1053712;TR_01
4,201;RID-2;1053708;TR_01
4,193;RID-2;1053647;TR_01
4,206;RID-2;1053380;TR_01
4,308;RID-2;1051918;TR_01
4,032;RID-2;1051428;TR_01
3,972;RID-2;1051226;TR_01
4,149;RID-2;1049951;TR_01
3,937;RID-2;1049949;TR_01
4,578;RID-2;1049719;TR_01
4,007;RID-2;1049664;TR_01
3,929;RID-2;1049664;TR_01
4,101;RID-2;1049628;TR_01
4,062;RID-2;1049297;TR_01
3,981;RID-2;1048837;TR_01
4,213;RID-2;1048762;TR_01
3,952;RID-2;1048559;TR_01
4,218;RID-2;1047465;TR_01
4,174;RID-2;1047446;TR_01
4,004;RID-2;1047437;TR_01
4,622;RID-2;1047376;TR_01
4,270;RID-2;1047217;TR_01
4,235;RID-2;1046965;TR_01
4,097;RID-2;1046911;TR_01
4,078;RID-2;1046177;TR_01
4,155;RID-2;1045940;TR_01
4,277;RID-2;1045827;TR_01
4,205;RID-2;1045578;TR_01
4,226;RID-2;1045211;TR_01
3,978;RID-2;1044386;TR_01
4,740;RID-2;1043641;TR_01
4,131;RID-2;1043225;TR_01
4,300;RID-2;1043109;TR_01
4,178;RID-2;1042306;TR_01
4,154;RID-2;1041458;TR_01
4,266;RID-2;1041298;TR_01
4,246;RID-2;1040881;TR_01
4,226;RID-2;1040013;TR_01
4,539;RID-2;1039772;TR_01
3,969;RID-2;1039233;TR_01
4,203;RID-2;1039205;TR_01
4,197;RID-2;1038005;TR_01
4,056;RID-2;1036395;TR_01
4,182;RID-2;1036333;TR_01
4,364;RID-2;1035692;TR_01
4,199;RID-2;1035661;TR_01
3,996;RID-2;1035356;TR_01
4,139;RID-2;1034921;TR_01
3,986;RID-2;1034867;TR_01
3,974;RID-2;1034759;TR_01
4,097;RID-2;1034679;TR_01
4,196;RID-2;1034659;TR_01
4,109;RID-2;1034125;TR_01
4,019;RID-2;1033326;TR_01
4,398;RID-2;1033039;TR_01
4,240;RID-2;1033037;TR_01
4,161;RID-2;1032679;TR_01
4,091;RID-2;1031710;TR_01
3,929;RID-2;1031193;TR_01
4,080;RID-2;1031047;TR_01
4,387;RID-2;1030908;TR_01
4,070;RID-2;1030224;TR_01
4,113;RID-2;1030062;TR_01
4,143;RID-2;1029878;TR_01
3,998;RID-2;1029727;TR_01
4,007;RID-2;1029678;TR_01
3,995;RID-2;1029422;TR_01
4,424;RID-2;1027827;TR_01
4,075;RID-2;1027291;TR_01
3,871;RID-2;1027291;TR_01
4,007;RID-2;1027124;TR_01
4,509;RID-2;1027121;TR_01
3,943;RID-2;1026932;TR_01
4,106;RID-2;1026844;TR_01
4,478;RID-2;1026686;TR_01
4,039;RID-2;1025652;TR_01
4,341;RID-2;1024818;TR_01
4,497;RID-2;1024559;TR_01
4,322;RID-2;1024559;TR_01
4,206;RID-2;1024535;TR_01
3,982;RID-2;1024362;TR_01
4,230;RID-2;1024078;TR_01
4,301;RID-2;1023398;TR_01
4,186;RID-2;1022615;TR_01
4,216;RID-2;1022248;TR_01
4,149;RID-2;1022248;TR_01
4,235;RID-2;1021870;TR_01
4,390;RID-2;1021665;TR_01
4,224;RID-2;1020881;TR_01
4,105;RID-2;1020742;TR_01
4,285;RID-2;1020677;TR_01
4,233;RID-2;1020570;TR_01
4,259;RID-2;1020402;TR_01
4,297;RID-2;1020348;TR_01
4,027;RID-2;1019854;TR_01
4,225;RID-2;1019656;TR_01
3,946;RID-2;1019199;TR_01
4,017;RID-2;1018972;TR_01
4,139;RID-2;1018036;TR_01
4,130;RID-2;1017779;TR_01
4,145;RID-2;1017708;TR_01
4,081;RID-2;1017045;TR_01
4,589;RID-2;1016847;TR_01
4,345;RID-2;1016521;TR_01
4,195;RID-2;1015568;TR_01
4,111;RID-2;1015243;TR_01
4,084;RID-2;1015189;TR_01
4,128;RID-2;1014468;TR_01
3,986;RID-2;1014468;TR_01
4,202;RID-2;1012962;TR_01
4,044;RID-2;1012190;TR_01
4,124;RID-2;1011802;TR_01
4,291;RID-2;1011668;TR_01
4,067;RID-2;1011325;TR_01
4,115;RID-2;1010977;TR_01
3,966;RID-2;1010704;TR_01
4,069;RID-2;1010352;TR_01
4,087;RID-2;1009306;TR_01
4,272;RID-2;1009228;TR_01
4,230;RID-2;1009166;TR_01
4,348;RID-2;1008968;TR_01
4,046;RID-2;1008391;TR_01
4,174;RID-2;1008320;TR_01
4,051;RID-2;1008285;TR_01
4,398;RID-2;1008038;TR_01
4,298;RID-2;1007482;TR_01
4,034;RID-2;1007322;TR_01
4,210;RID-2;1007233;TR_01
4,215;RID-2;1006951;TR_01
4,127;RID-2;1005560;TR_01
4,522;RID-2;1005163;TR_01
4,159;RID-2;1005097;TR_01
4,415;RID-2;1004989;TR_01
4,080;RID-2;1004989;TR_01
4,411;RID-2;1004263;TR_01
4,147;RID-2;1003559;TR_01
4,153;RID-2;1003221;TR_01
4,149;RID-2;1003023;TR_01
4,192;RID-2;1002829;TR_01
4,042;RID-2;1002775;TR_01
4,039;RID-2;1002578;TR_01
4,329;RID-2;1002279;TR_01
4,016;RID-2;1002034;TR_01
4,154;RID-2;1001914;TR_01
4,467;RID-2;1000522;TR_01
4,049;RID-2;1000428;TR_01
4,136;RID-2;1000231;TR_01
4,086;RID-2;1000164;TR_01
4,143;RID-2;999636;TR_01
4,226;RID-2;999395;TR_01
4,155;RID-2;999234;TR_01
4,045;RID-2;999074;TR_01
4,226;RID-2;998875;TR_01
3,939;RID-2;998580;TR_01
4,010;RID-2;998541;TR_01
4,312;RID-2;998227;TR_01
4,258;RID-2;997923;TR_01
4,299;RID-2;997888;TR_01
4,148;RID-2;997833;TR_01
4,498;RID-2;997415;TR_01
3,958;RID-2;997415;TR_01
4,199;RID-2;996873;TR_01
4,181;RID-2;996581;TR_01
4,195;RID-2;996284;TR_01
4,249;RID-2;995712;TR_01
4,122;RID-2;995399;TR_01
4,081;RID-2;995397;TR_01
4,201;RID-2;994597;TR_01
4,321;RID-2;994015;TR_01
4,116;RID-2;993181;TR_01
4,287;RID-2;993073;TR_01
4,631;RID-2;992309;TR_01
4,116;RID-2;992230;TR_01
4,505;RID-2;992176;TR_01
4,009;RID-2;991839;TR_01
4,099;RID-2;990290;TR_01
4,126;RID-2;989114;TR_01
4,237;RID-2;988674;TR_01
4,151;RID-2;988553;TR_01
4,008;RID-2;988485;TR_01
4,476;RID-2;988254;TR_01
3,999;RID-2;987967;TR_01
4,196;RID-2;987874;TR_01
4,148;RID-2;987204;TR_01
4,171;RID-2;986289;TR_01
4,080;RID-2;986261;TR_01
4,216;RID-2;986249;TR_01
4,006;RID-2;986228;TR_01
4,132;RID-2;985996;TR_01
4,072;RID-2;984574;TR_01
4,173;RID-2;983363;TR_01
4,205;RID-2;983050;TR_01
4,324;RID-2;982301;TR_01
3,908;RID-2;982034;TR_01
4,345;RID-2;981841;TR_01
4,148;RID-2;981780;TR_01
4,199;RID-2;981406;TR_01
3,992;RID-2;981210;TR_01
4,131;RID-2;980199;TR_01
3,981;RID-2;979791;TR_01
4,207;RID-2;979769;TR_01
3,996;RID-2;978204;TR_01
4,222;RID-2;978002;TR_01
4,263;RID-2;977829;TR_01
4,338;RID-2;977803;TR_01
4,248;RID-2;976875;TR_01
4,362;RID-2;976302;TR_01
3,976;RID-2;975761;TR_01
4,439;RID-2;975429;TR_01
4,188;RID-2;974708;TR_01
4,038;RID-2;974708;TR_01
4,156;RID-2;974427;TR_01
4,360;RID-2;973976;TR_01
4,279;RID-2;973574;TR_01
4,247;RID-2;973145;TR_01
4,225;RID-2;972855;TR_01
7,182;RID-2;972828;TR_01
4,102;RID-2;972824;TR_01
4,330;RID-2;972632;TR_01
4,036;RID-2;972238;TR_01
4,301;RID-2;972144;TR_01
4,151;RID-2;972118;TR_01
4,182;RID-2;972045;TR_01
4,456;RID-2;971909;TR_01
4,005;RID-2;970737;TR_01
4,153;RID-2;969616;TR_01
4,151;RID-2;969080;TR_01
3,973;RID-2;968466;TR_01
4,147;RID-2;967264;TR_01
4,151;RID-2;967167;TR_01
4,429;RID-2;966815;TR_01
4,039;RID-2;966251;TR_01
4,033;RID-2;965891;TR_01
4,127;RID-2;965558;TR_01
4,459;RID-2;965517;TR_01
4,177;RID-2;965297;TR_01
4,343;RID-2;964838;TR_01
4,552;RID-2;964721;TR_01
4,228;RID-2;963929;TR_01
4,205;RID-2;963601;TR_01
4,203;RID-2;963473;TR_01
4,063;RID-2;963365;TR_01
4,093;RID-2;963095;TR_01
4,292;RID-2;962968;TR_01
4,287;RID-2;962124;TR_01
4,025;RID-2;961839;TR_01
4,430;RID-2;960961;TR_01
4,339;RID-2;960952;TR_01
4,226;RID-2;960700;TR_01
3,927;RID-2;960154;TR_01
4,219;RID-2;960048;TR_01
4,340;RID-2;959835;TR_01
3,944;RID-2;959768;TR_01
4,266;RID-2;959062;TR_01
4,189;RID-2;959050;TR_01
4,129;RID-2;958776;TR_01
4,193;RID-2;958364;TR_01
3,946;RID-2;957874;TR_01
4,123;RID-2;957768;TR_01
4,227;RID-2;957709;TR_01
